node,w,kappa,cut_u,cut_v
42850002,1.0,3,-1,-1
42842789,1.0,4,-1,-1
42819859,4.0,2,-1,-1
5155326280,1.0,2,-1,-1
42883333,1.0,3,-1,-1
42831369,1.0,3,-1,-1
7761392173,9.0,3,-1,-1
42859511,1.0,3,-1,-1
42876848,1.0,3,-1,-1
467715961,2.0,1,467715961,42927100
8997098195,1.0,0,-1,-1
8997098205,1.0,1,8997098205,8997098208
42824451,4.0,1,42824451,42824452
1701260292,1.0,1,1701260292,42833414
12636332275,2.0,1,12636332275,42808969
7860149181,4.0,1,7860149181,7860149170
42856280,2.0,2,-1,-1
42813995,2.0,3,-1,-1
42814551,1.0,1,42814551,42814550
7792820967,1.0,2,-1,-1
42790961,1.0,1,42790961,42919916
4448181306,4.0,1,4448181306,7873818237
7873818238,1.0,1,7873818238,7873818240
7873810675,1.0,1,7873810675,7873810678
7873810681,1.0,1,7873810681,279200432
7156301610,1.0,2,-1,-1
460007313,1.0,1,460007313,42905613
42856900,4.0,4,-1,-1
42859396,1.0,4,-1,-1
4202516277,16.0,2,-1,-1
42910713,4.0,3,-1,-1
42866119,7.0,2,-1,-1
42853312,3.0,4,-1,-1
42923155,6.0,3,-1,-1
42862095,2.0,1,42862095,42862091
42919853,2.0,3,-1,-1
42920638,1.0,16777220,-1,-1
42832871,18.0,3,-1,-1
42893534,1.0,4,-1,-1
42893516,2.0,3,-1,-1
42928227,1.0,4,-1,-1
42900994,9.0,4,-1,-1
42816717,1.0,4,-1,-1
42816595,5.0,2,-1,-1
42845588,6.0,3,-1,-1
42860921,17.0,2,-1,-1
42826338,1.0,3,-1,-1
279147285,1.0,1,279147285,6212411723
42867282,1.0,4,-1,-1
42879893,8.0,2,-1,-1
7817565523,5.0,1,7817565523,7817565520
42913716,31.0,3,-1,-1
42831514,1.0,4,-1,-1
42831341,52.0,2,-1,-1
42815430,4.0,4,-1,-1
8990564846,3.0,1,8990564846,8990564843
42806161,2.0,3,-1,-1
5488614247,5.0,1,5488614247,5488614253
277672005,1.0,1,277672005,8997098213
42893040,1.0,3,-1,-1
42911008,1.0,1,42911008,42861140
42787102,1.0,2,-1,-1
42813489,1.0,2,-1,-1
42813476,1.0,2,-1,-1
42813464,3.0,2,-1,-1
1701260486,2.0,1,1701260486,2889782881
2889782881,6.0,2,-1,-1
7999478211,19.0,1,7999478211,42881650
42813983,6.0,3,-1,-1
42820550,15.0,2,-1,-1
42883693,3.0,4,-1,-1
42869868,7.0,16777218,-1,-1
7873972520,1.0,1,7873972520,4448181340
7873957180,1.0,1,7873818308,7873810678
7873818303,1.0,1,7873818303,7873972486
1398933523,1.0,0,-1,-1
42810682,1.0,1,42810682,42810679
42905627,1.0,3,-1,-1
42835325,3.0,3,-1,-1
42813613,1.0,4,-1,-1
42813129,3.0,2,-1,-1
42915211,3.0,1,42915211,42907785
42890280,2.0,1,42890280,42849452
42831626,3.0,4,-1,-1
1491225771,29.0,2,-1,-1
42870546,1.0,3,-1,-1
42832699,1.0,3,-1,-1
42848150,1.0,3,-1,-1
42889629,13.0,4,-1,-1
42853535,1.0,4,-1,-1
42816541,5.0,4,-1,-1
42915871,1.0,4,-1,-1
42814801,18.0,3,-1,-1
7778426704,1.0,4,-1,-1
5137382107,21.0,3,-1,-1
42826357,1.0,2,-1,-1
42845610,1.0,3,-1,-1
5137326482,12.0,1,5137326483,5137326485
42870633,1.0,2,-1,-1
5558907250,1.0,3,-1,-1
5155345802,5.0,2,-1,-1
42786200,1.0,16777218,-1,-1
42786335,1.0,3,-1,-1
42915190,1.0,1,42915190,42880602
42875993,8.0,3,-1,-1
42838784,1.0,3,-1,-1
42847357,3.0,4,-1,-1
42910423,2.0,3,-1,-1
277672389,2.0,2,-1,-1
277672383,1.0,1,277672383,7761381325
42808367,1.0,2,-1,-1
42817103,1.0,2,-1,-1
42813504,2.0,2,-1,-1
42813485,2.0,2,-1,-1
42813425,3.0,2,-1,-1
1701260770,1.0,1,1701260770,8251572088
2889740503,1.0,1,2889740503,2889740516
42857296,5.0,1,42857296,42814025
42820522,2.0,3,-1,-1
42919430,3.0,2,-1,-1
5490674809,4.0,1,5490674809,5490674810
42830948,1.0,1,42830948,5473204226
42916741,3.0,1,42916741,5490795159
7873810673,1.0,1,7873818308,7873810678
7873810672,1.0,1,7873818308,7873810678
5915214134,2.0,1,5915214134,7873818220
7873818314,1.0,1,7873818314,7873818210
42921153,1.0,3,-1,-1
42927640,1.0,1,42927640,42856931
42810671,2.0,4,-1,-1
42863202,1.0,4,-1,-1
42863928,3.0,2,-1,-1
5436352377,5.0,2,-1,-1
42872515,1.0,2,-1,-1
42859407,1.0,3,-1,-1
42786123,18.0,3,-1,-1
42831566,3.0,4,-1,-1
4205199509,2.0,2,-1,-1
42805545,1.0,3,-1,-1
42929602,3.0,4,-1,-1
42853547,7.0,4,-1,-1
42913699,1.0,3,-1,-1
5606084645,6.0,3,-1,-1
42848300,16.0,3,-1,-1
42826274,4.0,4,-1,-1
42865786,9.0,3,-1,-1
3581242897,12.0,2,-1,-1
42850049,2.0,3,-1,-1
13037150206,1.0,1,13037150206,42861043
42892735,12.0,16777219,-1,-1
42867305,1.0,3,-1,-1
42859547,15.0,3,-1,-1
42914765,4.0,3,-1,-1
42823362,2.0,3,-1,-1
42880613,1.0,3,-1,-1
42842667,1.0,3,-1,-1
461919781,1.0,2,-1,-1
42810691,1.0,3,-1,-1
4386311910,1.0,1,4386311910,42787176
5332278834,1.0,1,5332278834,5332278833
5332278843,3.0,1,5332278843,11199712282
2760923440,3.0,1,2760923440,42806411
7852116483,1.0,2,-1,-1
42788526,1.0,2,-1,-1
42846893,1.0,2,-1,-1
42859162,1.0,2,-1,-1
42820450,1.0,1,42820450,5490692107
42820466,1.0,2,-1,-1
7986488257,1.0,2,-1,-1
42823146,1.0,2,-1,-1
42871275,1.0,3,-1,-1
42806716,1.0,1,42806716,42892470
42810260,3.0,1,42810260,7873818331
42837995,3.0,2,-1,-1
42832054,1.0,1,42832054,42832052
42832221,1.0,3,-1,-1
42827268,6.0,3,-1,-1
42863951,1.0,3,-1,-1
42815138,1.0,3,-1,-1
42853941,1.0,2,-1,-1
5436352439,1.0,2,-1,-1
11478930506,1.0,2,-1,-1
42878348,23.0,3,-1,-1
2876549623,7.0,3,-1,-1
42805862,1.0,3,-1,-1
42786106,1.0,3,-1,-1
42831562,1.0,3,-1,-1
6288749119,3.0,3,-1,-1
42805600,28.0,3,-1,-1
42826298,1.0,4,-1,-1
42848334,1.0,3,-1,-1
42849962,1.0,3,-1,-1
42814643,2.0,3,-1,-1
42819878,6.0,3,-1,-1
42822823,14.0,2,-1,-1
2807664894,1.0,2,-1,-1
42862977,3.0,3,-1,-1
42861062,9.0,3,-1,-1
5521134009,31.0,1,5521134009,5521133991
42928332,6.0,1,42928332,42928335
11496088257,18.0,3,-1,-1
42851353,1.0,3,-1,-1
42940661,1.0,3,-1,-1
42842678,1.0,3,-1,-1
42902440,1.0,3,-1,-1
462124701,1.0,1,462124701,461917223
462124165,1.0,1,462124165,462122450
42867610,1.0,2,-1,-1
5328181028,5.0,2,-1,-1
42817640,1.0,2,-1,-1
13038705362,1.0,1,13038705362,42914117
42876260,1.0,2,-1,-1
3913933060,1.0,1,3913933060,42929987
42851518,1.0,2,-1,-1
42862417,1.0,1,42862417,42833456
3586505210,1.0,2,-1,-1
42845842,1.0,3,-1,-1
42906015,1.0,3,-1,-1
42806699,1.0,2,-1,-1
7729178778,6.0,1,2868813802,5559232824
279200409,5.0,1,279200409,279200407
42933993,1.0,3,-1,-1
42831946,1.0,1,42831946,42831944
42905594,1.0,3,-1,-1
42857393,5.0,4,-1,-1
42832086,1.0,4,-1,-1
42925332,1.0,3,-1,-1
5436369681,1.0,16777218,-1,-1
5436369683,1.0,2,-1,-1
42914655,40.0,16777218,-1,-1
2876549483,1.0,3,-1,-1
2876549631,1.0,3,-1,-1
42845070,1.0,3,-1,-1
42939725,2.0,4,-1,-1
42859654,15.0,4,-1,-1
42849383,8.0,4,-1,-1
8000581128,1.0,1,8000581128,8000581126
42927889,6.0,4,-1,-1
5488776459,12.0,1,5488776459,5488776461
42814681,2.0,3,-1,-1
42931148,6.0,3,-1,-1
6272413200,9.0,2,-1,-1
42883292,2.0,3,-1,-1
42785905,1.0,3,-1,-1
12767667586,11.0,1,12767667586,12767667585
42942424,3.0,2,-1,-1
42787058,2.0,16777219,-1,-1
4065438203,1.0,2,-1,-1
8794475440,2.0,2,-1,-1
42877872,1.0,2,-1,-1
42907154,1.0,1,42907154,462759522
42806312,1.0,3,-1,-1
42806293,2.0,3,-1,-1
42806276,1.0,3,-1,-1
42909829,1.0,3,-1,-1
5328181059,3.0,2,-1,-1
42817734,9.0,3,-1,-1
42855905,1.0,3,-1,-1
42808354,3.0,2,-1,-1
42815918,1.0,1,42876723,10101380441
42819447,1.0,1,42819447,42819450
42914373,1.0,3,-1,-1
42888497,1.0,3,-1,-1
42827295,1.0,3,-1,-1
42863260,1.0,3,-1,-1
42917975,5.0,4,-1,-1
7773558881,33.0,16777220,-1,-1
42832135,2.0,4,-1,-1
42914215,11.0,2,-1,-1
42906707,17.0,16777220,-1,-1
7774202286,1.0,3,-1,-1
42868706,1.0,3,-1,-1
5813532217,1.0,3,-1,-1
42899146,1.0,4,-1,-1
42890083,17.0,4,-1,-1
11035476327,1.0,2,-1,-1
42894644,2.0,4,-1,-1
5508392239,1.0,2,-1,-1
42859617,3.0,1,42859617,42859593
42905744,1.0,1,42905744,42859586
7777717149,27.0,16777219,-1,-1
42823778,22.0,3,-1,-1
42864965,1.0,3,-1,-1
42859494,1.0,2,-1,-1
42915279,2.0,4,-1,-1
42826781,1.0,3,-1,-1
4386311883,8.0,2,-1,-1
42849768,2.0,2,-1,-1
42790064,2.0,2,-1,-1
8789304586,1.0,2,-1,-1
42806326,1.0,2,-1,-1
42842930,1.0,3,-1,-1
42843398,1.0,3,-1,-1
5488782969,1.0,2,-1,-1
42881974,1.0,3,-1,-1
42861468,1.0,3,-1,-1
42826434,9.0,3,-1,-1
42829383,7.0,2,-1,-1
42855910,1.0,2,-1,-1
42834545,1.0,3,-1,-1
42858358,1.0,3,-1,-1
42827296,1.0,4,-1,-1
42863313,1.0,3,-1,-1
42890275,3.0,4,-1,-1
42812780,11.0,1,42812780,42875479
42894439,2.0,3,-1,-1
42858756,10.0,4,-1,-1
42922734,1.0,3,-1,-1
42805943,1.0,4,-1,-1
42895714,1.0,4,-1,-1
42911049,1.0,4,-1,-1
42889690,1.0,3,-1,-1
42890096,15.0,4,-1,-1
42854065,1.0,4,-1,-1
42899143,1.0,3,-1,-1
42899134,1.0,4,-1,-1
42845023,1.0,3,-1,-1
42891110,1.0,4,-1,-1
42787763,6.0,4,-1,-1
42823688,2.0,2,-1,-1
42905324,5.0,2,-1,-1
42918185,3.0,4,-1,-1
3554966647,1.0,2,-1,-1
42937966,2.0,3,-1,-1
42810996,2.0,3,-1,-1
4386311894,5.0,3,-1,-1
7804365435,4.0,1,7804365435,2881806135
464726969,2.0,2,-1,-1
2546109547,1.0,2,-1,-1
5513811532,1.0,2,-1,-1
1399360077,2.0,1,1399360077,42819317
42858194,2.0,2,-1,-1
42888847,8.0,2,-1,-1
8789304683,1.0,3,-1,-1
9498751771,1.0,2,-1,-1
42881580,1.0,2,-1,-1
42871243,1.0,3,-1,-1
42827300,3.0,4,-1,-1
42852156,1.0,3,-1,-1
443239582,1.0,1,443239582,42904296
279184096,3.0,1,279184096,42844008
4568063114,1.0,3,-1,-1
42836555,4.0,3,-1,-1
13087282751,2.0,1,13087282751,42934371
4998597547,1.0,1,4998597547,42925280
470078250,1.0,0,-1,-1
42914193,1.0,4,-1,-1
42889699,6.0,3,-1,-1
42853641,1.0,3,-1,-1
42927583,1.0,3,-1,-1
42913676,1.0,3,-1,-1
42927915,1.0,3,-1,-1
42886873,1.0,3,-1,-1
5142961419,1.0,2,-1,-1
2328938332,1.0,0,-1,-1
7777717140,1.0,1,7777717140,7777717086
42832195,1.0,4,-1,-1
42845760,1.0,3,-1,-1
42819517,1.0,2,-1,-1
42927228,5.0,3,-1,-1
42867349,2.0,1,42867349,42867354
42922521,1.0,2,-1,-1
7847447823,3.0,2,-1,-1
7847497626,1.0,1,7847497626,7847497622
7788559168,3.0,1,7788559168,5490077175
42851402,1.0,3,-1,-1
7788511725,1.0,1,7788511725,2881656258
42815483,1.0,4,-1,-1
7855335487,7.0,1,7855335487,7855335495
42821848,1.0,3,-1,-1
2922103642,3.0,3,-1,-1
42812806,1.0,4,-1,-1
42867713,2.0,4,-1,-1
7777785926,2.0,2,-1,-1
462758680,1.0,1,462758680,462758683
42812746,2.0,4,-1,-1
7847448025,2.0,1,7847448025,7847448026
9948627281,1.0,1,9948627281,9948627280
7788528941,1.0,1,7788528941,7788528942
42829704,1.0,3,-1,-1
42819420,1.0,1,42819420,42788921
42838927,2.0,3,-1,-1
42857249,1.0,2,-1,-1
13167123860,1.0,2,-1,-1
42930738,3.0,3,-1,-1
42917925,1.0,4,-1,-1
42808897,16.0,4,-1,-1
42848598,1.0,4,-1,-1
42819062,1.0,4,-1,-1
5777812572,23.0,16777218,-1,-1
7788557795,1.0,2,-1,-1
42857022,1.0,3,-1,-1
42844581,1.0,3,-1,-1
42829758,3.0,1,42829758,42829706
42858288,1.0,4,-1,-1
42853512,1.0,1,42853512,42853509
5680635707,13.0,2,-1,-1
5680636925,1.0,3,-1,-1
42808912,4.0,3,-1,-1
42879247,23.0,3,-1,-1
42867401,1.0,4,-1,-1
42837412,7.0,4,-1,-1
2881707420,5.0,3,-1,-1
5777837689,1.0,3,-1,-1
42899868,1.0,1,42899868,7788559157
12219443836,1.0,2,-1,-1
42853204,3.0,1,42853204,42853200
42834585,1.0,4,-1,-1
42837289,1.0,4,-1,-1
42857222,32.0,4,-1,-1
42867417,1.0,4,-1,-1
42819095,1.0,3,-1,-1
42816237,2.0,4,-1,-1
7797203026,5.0,3,-1,-1
7797203007,3.0,1,7797203007,7797203008
10902094615,1.0,1,10902094615,2545719822
42857231,1.0,3,-1,-1
42877433,1.0,3,-1,-1
42837312,16.0,4,-1,-1
42844566,1.0,4,-1,-1
42819106,1.0,16777220,-1,-1
42816253,1.0,4,-1,-1
42876966,20.0,2,-1,-1
42823261,2.0,2,-1,-1
42837324,14.0,3,-1,-1
42848669,3.0,3,-1,-1
5735312369,3.0,2,-1,-1
42837453,1.0,3,-1,-1
42850179,3.0,3,-1,-1
