expH,rpe_prime,Li_div,Deng_pm,config,city,d,kappa,D
2.0000465359403172,1.000003425705172,0.9747754150917237,15.0,multi,New York City,42492636,5,5
1.00164041509581,1.0002788792376827,0.9771209338000018,15.0,single,New York City,42494712,3,3
1.0012428902985862,1.000248635244225,0.9751963074636333,15.0,multi,New York City,42494712,4,4
1.1563981251796207,1.0592284995192585,0.9805391766973639,15.0,single,New York City,42494994,3,3
1.1132576363253173,1.0458137804776484,0.9873670299270783,15.0,multi,New York City,42494994,5,5
1.0000000000000047,1.0000000000000004,0.9557306298290966,15.0,single,New York City,42495072,1,1
1.0,1.0,0.9538269293827693,15.0,multi,New York City,42495072,1,1
2.8770155007301863,1.221035162843653,0.9568390534226923,15.0,single,New York City,42495382,3,3
1.768860306299613,1.4368761326077728,0.9704970654989376,15.0,multi,New York City,42495382,5,5
1.0000000171327632,1.0000000008663918,0.9725573997141332,15.0,single,New York City,42499144,2,2
1.0000000171327632,1.0000000008663918,0.9864972376757086,15.0,multi,New York City,42499144,6,6
1.0,1.0,0.9698591820816354,15.0,single,New York City,42500467,2,2
1.0,1.0,0.985810640188769,15.0,multi,New York City,42500467,4,4
1.0,1.0,0.986009814438176,15.0,single,New York City,42501355,3,3
1.0,1.0,0.989112582919292,15.0,multi,New York City,42501355,4,4
1.0000000000002198,1.0000000000000135,0.9659717227736248,15.0,single,New York City,42501768,2,2
2.0000000000000604,1.000000000000002,0.9768137108229491,15.0,multi,New York City,42501768,5,5
1.0000019970803922,1.0000002355830429,0.9699331563777683,15.0,single,New York City,42502169,2,2
1.0000097236494911,1.0000012318731115,0.9837483403089744,15.0,multi,New York City,42502169,4,4
1.0000000000000595,1.0000000000000036,0.9635230077122574,15.0,single,New York City,42504050,2,2
1.00000000000006,1.0000000000000036,0.9717692328113483,15.0,multi,New York City,42504050,4,4
2.0,1.0,0.9546746197099533,15.0,single,New York City,42508971,3,3
2.0,1.0,0.9558360807118803,15.0,multi,New York City,42508971,5,5
1.000000000002506,1.0000000000001696,0.987700459500047,15.0,single,New York City,42511320,3,3
1.000000000002506,1.000000000000175,0.9905024099149379,15.0,multi,New York City,42511320,5,5
1.7096576995034232,1.3841378792792256,0.9645052589941356,15.0,single,New York City,42511543,2,2
1.7096576995030461,1.3841378792792036,0.9600434742136694,15.0,multi,New York City,42511543,2,2
1.000002497531514,1.0000002586673256,0.9493805524410011,15.0,single,New York City,42516047,3,3
1.0000008642258456,1.0000000735519439,0.9556367578439054,15.0,multi,New York City,42516047,4,4
1.0009050713100118,1.000174904922481,0.981064280735277,15.0,single,New York City,42517021,3,3
1.0113499059240483,1.002894149911645,0.9842020252957883,15.0,multi,New York City,42517021,4,4
1.9953238084554994,1.6614850346820786,0.9779116586651215,15.0,single,New York City,42519583,2,2
1.0000000017901258,1.0000000001316343,0.9875992226120971,15.0,multi,New York City,42519583,4,4
3.0000000007929266,1.0000000000209923,0.9484433736116427,15.0,single,New York City,42521479,3,3
2.0060670285440145,1.000737841346453,0.9753568268690991,15.0,multi,New York City,42521479,5,5
1.0642891088053257,1.0178323639888724,0.9760326042981401,15.0,single,New York City,42521675,3,3
1.3048912846215919,1.0792135740195632,0.97783795253536,15.0,multi,New York City,42521675,4,4
1.7410720300040208,1.1954671005056223,0.9638921250352966,15.0,single,New York City,42524140,2,2
2.0000000910663873,1.0000000045039776,0.9756400478066216,15.0,multi,New York City,42524140,5,5
1.0000110598031797,1.0000013646070172,0.936697834964956,15.0,single,New York City,42524415,1,1
1.0,1.0,0.9748785697012702,15.0,multi,New York City,42524415,3,3
1.0000000000430516,1.0000000000030518,0.9871600816020158,15.0,single,New York City,42533558,4,4
1.0000002285268468,1.0000000237327422,0.9911520477206482,15.0,multi,New York City,42533558,6,6
2.000000000013459,1.000000000000438,0.9486232774430743,15.0,single,New York City,42536089,2,2
2.0000000517599035,1.000000002131714,0.9642527980881958,15.0,multi,New York City,42536089,4,4
1.0000002037068745,1.0000000195635674,0.9115262173839423,15.0,single,New York City,42718804,1,1
2.612347518369696,1.1063683315769663,0.9650736582395686,15.0,multi,New York City,42718804,4,4
15.0,1.000000000000003,0.0,15.0,single,New York City,42730353,1,1
9.078836130681823,1.0155932219623198,0.05809523809523809,15.0,multi,New York City,42730353,1,1
1.0024234195651824,1.0005201842773692,0.9760535477819015,15.0,single,New York City,42731855,3,3
1.2802360277238958,1.1413528806252855,0.9829069877658946,15.0,multi,New York City,42731855,5,5
3.013652491371143,1.7280058480196894,0.9329999325360006,15.0,single,New York City,42735599,2,2
3.0449423602710035,1.0044337819751317,0.9328214031153862,15.0,multi,New York City,42735599,2,2
1.9039164234557913,1.823417763944574,0.9740441499033372,15.0,single,New York City,42736685,2,2
1.000000878075477,1.0000000915533636,0.9857561439506487,15.0,multi,New York City,42736685,3,3
1.6368976462462985,1.2884733940208069,0.9761928945194147,15.0,single,New York City,42737719,3,3
1.6376094250606004,1.3536089973663257,0.9771288536538671,15.0,multi,New York City,42737719,5,5
1.0000000037174166,1.0000000003075478,0.9713445766767719,15.0,single,New York City,42740482,3,3
1.0000000001257463,1.0000000000090434,0.9731575674336718,15.0,multi,New York City,42740482,3,3
1.0,1.0,0.9780759689831795,15.0,single,New York City,42743242,3,3
1.0,1.0,0.9840574466371151,15.0,multi,New York City,42743242,4,4
1.0001189476590837,1.000012618062404,0.9325604200332894,15.0,single,New York City,42746538,2,2
1.0001357205225527,1.0000149031545607,0.9432978516524427,15.0,multi,New York City,42746538,3,3
1.0,1.0,0.9749051912070734,15.0,single,New York City,42752959,2,2
1.0000000000000004,1.0,0.9874041106147795,15.0,multi,New York City,42752959,4,4
1.0,1.0,0.9606465547540614,15.0,single,New York City,42753169,2,2
1.0000002242523802,1.0000000155173223,0.9726017783205112,15.0,multi,New York City,42753169,3,3
2.0,1.0,0.9683996155251398,15.0,single,New York City,42755102,3,3
1.0031279782762377,1.0002613469759456,0.9798209135466512,15.0,multi,New York City,42755102,5,5
1.0,1.0,0.9364018392803652,15.0,single,New York City,42758250,2,2
1.0000000041531836,1.000000000289758,0.941177238917867,15.0,multi,New York City,42758250,2,2
1.4394347791050564,1.1685311466336354,0.9681195244938614,15.0,single,New York City,42760517,2,2
1.036990338003221,1.0092288368369333,0.9631298545875268,15.0,multi,New York City,42760517,2,2
1.0002869198610829,1.0000494274057368,0.9897036053150087,15.0,single,New York City,42761465,4,4
1.0007974666508546,1.0001520766094087,0.9914686688140685,15.0,multi,New York City,42761465,5,5
1.0000000000000002,1.0,0.8956530959178624,15.0,single,New York City,42762467,2,2
1.0,1.0,0.8987872260135463,15.0,multi,New York City,42762467,2,2
2.9999999999999996,1.0,0.9400769453529605,15.0,single,New York City,42765220,3,3
1.0456333728158513,1.010371086040882,0.9693998427756189,15.0,multi,New York City,42765220,4,4
1.0130527463839245,1.0026811351407547,0.9478881217733093,15.0,single,New York City,42780445,2,2
1.008118756749359,1.0020536072156978,0.9673764380645291,15.0,multi,New York City,42780445,3,3
2.0,1.0,0.9547047589224592,15.0,single,New York City,42803887,1,1
1.0,1.0,0.9870144113845711,15.0,multi,New York City,42803887,4,4
1.0961504235468127,1.0165632883459323,0.9067423666692924,15.0,single,New York City,42804084,2,2
1.0473196727504768,1.0093363461097242,0.9323169290015272,15.0,multi,New York City,42804084,3,3
1.378022425933476,1.1914817811752276,0.9738505808514045,15.0,single,New York City,42804992,3,3
1.378247261915729,1.214773560759541,0.9815550577665424,15.0,multi,New York City,42804992,6,6
1.1868447241440916,1.020812066358664,0.9718423308301102,15.0,single,New York City,42805513,3,3
1.0101043356963142,1.0024082867481494,0.9823609405648994,15.0,multi,New York City,42805513,6,6
1.287010436195022,1.1485304940871957,0.9648984214239249,15.0,single,New York City,42806597,2,2
1.031628736818578,1.0099203236823275,0.9849526972392325,15.0,multi,New York City,42806597,5,5
1.0,1.0,0.9723232736504505,15.0,single,New York City,42809624,3,3
1.0,1.0,0.9829347915242228,15.0,multi,New York City,42809624,6,6
1.799537961122377,1.3974244725276703,0.955739454652407,15.0,single,New York City,42809929,2,2
1.051572204581062,1.0128428678783121,0.9674204356362698,15.0,multi,New York City,42809929,3,3
1.000000000000858,1.00000000000006,0.9831306567508016,15.0,single,New York City,42810743,2,2
1.000000000000858,1.00000000000006,0.9889889136011732,15.0,multi,New York City,42810743,3,3
1.5482472500547375,1.3637225802672936,0.9863349672903572,15.0,single,New York City,42813595,3,3
1.7648941751025673,1.6135530133456772,0.9899567937169578,15.0,multi,New York City,42813595,5,5
1.0000000006114709,1.0000000000307516,0.9812908471251158,15.0,single,New York City,42815286,3,3
1.000000004455121,1.0000000001822589,0.9880150050480911,15.0,multi,New York City,42815286,6,6
2.0,1.0,0.9277917768085014,15.0,single,New York City,42815464,1,1
1.0000004062057468,1.0000000368754354,0.9761452267558606,15.0,multi,New York City,42815464,3,3
1.043374570440477,1.0144064553908834,0.9832887864861878,15.0,single,New York City,42815574,2,2
1.0000000000007703,1.0000000000000442,0.9895905140318552,15.0,multi,New York City,42815574,4,4
1.0000324037894583,1.0000043905091205,0.9872468511771214,15.0,single,New York City,42816068,3,3
1.0337771558604048,1.002363888384603,0.9859422008945766,15.0,multi,New York City,42816068,5,5
1.0000000000000906,1.000000000000006,0.9694854652076743,15.0,single,New York City,42818669,3,3
1.0000000000001006,1.0000000000000069,0.9739588995484006,15.0,multi,New York City,42818669,3,3
1.0049927922882964,1.001118763752289,0.9800708605525603,15.0,single,New York City,42820840,3,3
1.0059474542912472,1.0013377443752798,0.9866757061599968,15.0,multi,New York City,42820840,6,6
1.0000156554652226,1.000001439216605,0.920662476969878,15.0,single,New York City,42821158,1,1
1.0000007705737965,1.000000046766457,0.941845060529211,15.0,multi,New York City,42821158,2,2
2.000001351355299,1.0000000722449567,0.9723546099343462,15.0,single,New York City,42821282,3,3
2.000013460929765,1.0000009023039695,0.9742492768159725,15.0,multi,New York City,42821282,5,5
1.0072313320304265,1.0015103554134972,0.9534210574511423,15.0,single,New York City,42821731,3,3
2.515363130100894,1.1289539024311317,0.9694685969784601,15.0,multi,New York City,42821731,7,7
1.0042261070602676,1.000872846886998,0.9782873882307467,15.0,single,New York City,42823434,3,3
1.0031366408841547,1.000699393200628,0.9801400874253459,15.0,multi,New York City,42823434,5,5
1.0000003326877456,1.000000030578041,0.9547501327642337,15.0,single,New York City,42825153,1,1
1.0000001663438494,1.0000000169877998,0.9853231479014494,15.0,multi,New York City,42825153,4,4
1.00000739646072,1.000000950750027,0.9825641715407105,15.0,single,New York City,42826974,3,3
1.0000131876757616,1.0000017653733875,0.987228076951256,15.0,multi,New York City,42826974,5,5
1.0,1.0,0.9896120822425984,15.0,single,New York City,42832923,3,3
1.0,1.0,0.9913125020852277,15.0,multi,New York City,42832923,4,4
2.9455196444537006,1.483457392284674,0.9685334183512535,15.0,single,New York City,42833096,4,4
1.0068963137200155,1.0007142312470483,0.9737550452204472,15.0,multi,New York City,42833096,8,6
1.0000000000031612,1.0000000000002207,0.9815846573534364,15.0,single,New York City,42837061,3,3
1.9819336085202395,1.5553475896219104,0.9847827769289764,15.0,multi,New York City,42837061,4,4
1.000000000000245,1.0000000000000158,0.979123408622846,15.0,single,New York City,42841242,3,3
1.000000000006282,1.000000000000395,0.983186280567339,15.0,multi,New York City,42841242,5,5
1.000000000000052,1.0000000000000036,0.9936244827477363,15.0,single,New York City,42841874,4,4
1.0,1.0,0.9953867853512759,15.0,multi,New York City,42841874,7,7
1.0001687139349287,1.0000244893567865,0.9840477676898327,15.0,single,New York City,42846639,2,2
1.0001687139349287,1.0000254689560066,0.9907893856198948,15.0,multi,New York City,42846639,5,5
2.0000000000000004,1.0,0.9611762410213013,15.0,single,New York City,42848848,2,2
2.0000000000015934,1.0000000000000568,0.9585690515159118,15.0,multi,New York City,42848848,3,3
1.0000000000000044,1.0000000000000004,0.9791820296530621,15.0,single,New York City,42851907,2,2
1.0000000008148904,1.000000000064385,0.9849532617222485,15.0,multi,New York City,42851907,4,4
2.0000017076467995,1.0000000748062738,0.9006133903653185,15.0,single,New York City,42853125,1,1
1.0022607027865005,1.0000969087718217,0.9211218510996203,15.0,multi,New York City,42853125,2,2
1.0000000000009146,1.000000000000064,0.9823424481944518,15.0,single,New York City,42855467,2,2
1.0000000000264495,1.0000000000018474,0.9876596212808963,15.0,multi,New York City,42855467,3,3
1.0539902212616252,1.0139567604551856,0.9824207143157553,15.0,single,New York City,42856709,3,3
1.0539902212283052,1.0139567604532072,0.9849189976176629,15.0,multi,New York City,42856709,5,5
15.0,15.0,1.0,15.0,single,New York City,42861684,50,15
6.999999999999998,7.0,0.9774516457394304,15.0,multi,New York City,42861684,50,9
1.0,1.0,0.9663236449961468,15.0,single,New York City,42866361,2,2
1.0000000101231525,1.0000000005677376,0.9623745904024071,15.0,multi,New York City,42866361,3,3
1.0000000010656838,1.0000000000856484,0.9541206855271418,15.0,single,New York City,42872016,2,2
2.278882844279809,1.0424119134588439,0.9685210382973033,15.0,multi,New York City,42872016,5,5
1.0000185252254596,1.000001016760356,0.9355660090869587,15.0,single,New York City,42874123,1,1
1.00234876891372,1.0005055651552632,0.9857014475024023,15.0,multi,New York City,42874123,4,4
1.000014585243048,1.000001966672158,0.9922311527939492,15.0,single,New York City,42878128,4,4
1.0000592296009665,1.0000088906682116,0.9949645596886046,15.0,multi,New York City,42878128,7,7
1.004576688595228,1.0010708534844985,0.9678611020045328,15.0,single,New York City,42878611,2,2
1.9896630505708537,1.9795201981350794,0.9778307566831032,15.0,multi,New York City,42878611,3,3
1.0000270119856465,1.0000030465525642,0.9723780940071947,15.0,single,New York City,42882983,3,3
1.0000000180249737,1.0000000013006727,0.9770146487490494,15.0,multi,New York City,42882983,5,5
1.0000001073060447,1.0000000099414659,0.9828125772636367,15.0,single,New York City,42887295,3,3
1.0000000001091327,1.0000000000073956,0.9877678272596417,15.0,multi,New York City,42887295,5,5
1.0,1.0,0.9838709956923787,15.0,single,New York City,42887917,3,3
1.000000000002017,1.000000000000131,0.9840755790109018,15.0,multi,New York City,42887917,5,5
1.7074289043337318,1.5393474708445694,0.988822266712764,15.0,single,New York City,42889788,3,3
1.0189951215676674,1.0051455309457218,0.9910616018310608,15.0,multi,New York City,42889788,5,5
1.0000000000000018,1.0,0.9869804053341615,15.0,single,New York City,42890040,3,3
1.0,1.0,0.9918297748289816,15.0,multi,New York City,42890040,5,5
1.0,1.0,0.9922408447341795,15.0,single,New York City,42890633,3,3
1.0,1.0,0.9954447232620268,15.0,multi,New York City,42890633,6,6
1.0000000000015992,1.000000000000098,0.9919055401707004,15.0,single,New York City,42890770,4,4
1.0388192573063795,1.010311479494245,0.9942121744734583,15.0,multi,New York City,42890770,6,6
1.5943653061496807,1.3477284553624682,0.9742435516424405,15.0,single,New York City,42890800,2,2
1.0000002512788517,1.000000026225799,0.9832771192768537,15.0,multi,New York City,42890800,4,4
1.00000031540952,1.0000000322620881,0.9853214075677483,15.0,single,New York City,42893434,4,4
1.0131777947326166,1.0023838256100397,0.9858452331355095,15.0,multi,New York City,42893434,7,6
1.0,1.0,0.9889058164628204,15.0,single,New York City,42894561,3,3
1.0,1.0,0.9925275267032967,15.0,multi,New York City,42894561,6,6
1.3824567174290319,1.1682571117163099,0.9746179877865015,15.0,single,New York City,42896867,2,2
1.0900826411754103,1.0343394258121992,0.985490331902288,15.0,multi,New York City,42896867,4,4
1.0,1.0,0.9892613905830552,15.0,single,New York City,42900978,3,3
1.0,1.0,0.9936617278593236,15.0,multi,New York City,42900978,5,5
1.0029856057241657,1.0006616645961934,0.977469692762678,15.0,single,New York City,42904294,3,3
1.0784003468147265,1.0292726787432698,0.9819157268282186,15.0,multi,New York City,42904294,3,3
1.0,1.0,0.9659940287109583,15.0,single,New York City,42905584,3,3
1.0000000004762934,1.0000000000292495,0.9710004562077059,15.0,multi,New York City,42905584,4,4
1.0000000000000207,1.000000000000001,0.9608838900073371,15.0,single,New York City,42907062,2,2
1.0000000000000162,1.0000000000000013,0.9852883180390308,15.0,multi,New York City,42907062,5,5
1.0000000013985288,1.000000000109372,0.9844353335941735,15.0,single,New York City,42913719,3,3
1.0000000013985288,1.000000000109372,0.985337987104353,15.0,multi,New York City,42913719,4,4
1.0000001366495508,1.0000000138084149,0.9714307766803499,15.0,single,New York City,42917111,2,2
1.8506478173277954,1.7373725519816194,0.9889777629626193,15.0,multi,New York City,42917111,4,4
1.0000480445033821,1.0000069870377528,0.9802654272645996,15.0,single,New York City,42921088,4,4
1.0005018623331823,1.0000912715866845,0.9868503846790133,15.0,multi,New York City,42921088,6,6
1.0000000003248637,1.000000000024883,0.9802013776499022,15.0,single,New York City,42925473,3,3
1.0000000003476248,1.0000000000266986,0.9855662630031844,15.0,multi,New York City,42925473,6,6
1.0001670241626868,1.000027381825469,0.9793923884700938,15.0,single,New York City,42954820,3,3
1.0001670241626863,1.000027381825469,0.9825060376482707,15.0,multi,New York City,42954820,4,4
1.6906492757615326,1.3785709459073179,0.9783360778689497,15.0,single,New York City,42955520,3,3
1.6697394413011988,1.3741871382432203,0.977862935822259,15.0,multi,New York City,42955520,3,3
2.0,1.0,0.926628139529066,15.0,single,New York City,42958232,1,1
2.0,1.0,0.9552987421644812,15.0,multi,New York City,42958232,3,3
1.0000000034648997,1.0000000002592748,0.9622280795036212,15.0,single,New York City,42968666,1,1
1.000000000001269,1.0000000000000788,0.9614832730339594,15.0,multi,New York City,42968666,1,1
1.0000013857967476,1.0000001598157653,0.9784392781408563,15.0,single,New York City,42968862,3,3
1.0002456562966102,1.0000417103623636,0.9825110055636265,15.0,multi,New York City,42968862,3,3
1.0446954873700895,1.0049272140325531,0.9653375765685724,15.0,single,New York City,42969079,3,3
1.0446954873700898,1.005281016513355,0.9698528423845325,15.0,multi,New York City,42969079,4,4
1.0093010269153708,1.0021492302683421,0.9820517483067721,15.0,single,New York City,42970872,3,3
1.0035160205486255,1.0007746913942683,0.9824445854414868,15.0,multi,New York City,42970872,4,4
